,PGE_valley,PGE_bay,SCE,SDGE
2512,3226.398611111111,35.0,428.0,31.0
2513,3226.398611111111,35.0,428.0,31.0
2514,3226.398611111111,35.0,428.0,31.0
2515,3226.398611111111,35.0,428.0,31.0
2516,3226.398611111111,35.0,428.0,31.0
2517,3226.398611111111,35.0,428.0,31.0
2518,3226.398611111111,35.0,428.0,31.0
2519,3226.398611111111,35.0,428.0,31.0
2520,3226.398611111111,35.0,428.0,31.0
2521,3226.398611111111,35.0,428.0,31.0
2522,3226.398611111111,35.0,428.0,31.0
2523,3226.398611111111,35.0,428.0,31.0
2524,3226.398611111111,35.0,428.0,31.0
2525,3226.398611111111,35.0,428.0,31.0
2526,3226.398611111111,35.0,428.0,31.0
2527,3226.398611111111,35.0,428.0,31.0
2528,3226.398611111111,35.0,428.0,31.0
2529,3226.398611111111,35.0,428.0,31.0
2530,3226.398611111111,35.0,428.0,31.0
2531,3226.398611111111,35.0,428.0,31.0
2532,3226.398611111111,35.0,428.0,31.0
2533,3226.398611111111,35.0,428.0,31.0
2534,3226.398611111111,35.0,428.0,31.0
2535,3226.398611111111,35.0,428.0,31.0
2536,3226.398611111111,35.0,428.0,31.0
2537,3226.398611111111,35.0,428.0,31.0
2538,3226.398611111111,35.0,428.0,31.0
2539,3226.398611111111,35.0,428.0,31.0
2540,3226.398611111111,35.0,428.0,31.0
2541,3226.398611111111,35.0,428.0,31.0
2542,3226.398611111111,35.0,428.0,31.0
2543,3226.398611111111,35.0,428.0,31.0
2544,3226.398611111111,35.0,428.0,31.0
2545,3226.398611111111,35.0,428.0,31.0
2546,3226.398611111111,35.0,428.0,31.0
2547,3226.398611111111,35.0,428.0,31.0
2548,3226.398611111111,35.0,428.0,31.0
2549,3226.398611111111,35.0,428.0,31.0
2550,3226.398611111111,35.0,428.0,31.0
2551,3226.398611111111,35.0,428.0,31.0
2552,3226.398611111111,35.0,428.0,31.0
2553,3226.398611111111,35.0,428.0,31.0
2554,3226.398611111111,35.0,428.0,31.0
2555,3226.398611111111,35.0,428.0,31.0
2556,3226.398611111111,35.0,428.0,31.0
2557,3226.398611111111,35.0,428.0,31.0
2558,3226.398611111111,35.0,428.0,31.0
2559,3226.398611111111,35.0,428.0,31.0
2560,3226.398611111111,35.0,428.0,31.0
2561,3226.398611111111,35.0,428.0,31.0
2562,3226.398611111111,35.0,428.0,31.0
2563,3226.398611111111,35.0,428.0,31.0
2564,3226.398611111111,35.0,428.0,31.0
2565,3226.398611111111,35.0,428.0,31.0
2566,3226.398611111111,35.0,428.0,31.0
2567,3226.398611111111,35.0,428.0,31.0
2568,3226.398611111111,35.0,428.0,31.0
2569,3226.398611111111,35.0,428.0,31.0
2570,3226.398611111111,35.0,428.0,31.0
2571,3226.398611111111,35.0,428.0,31.0
2572,3226.398611111111,35.0,428.0,31.0
2573,3226.398611111111,35.0,428.0,31.0
2574,3226.398611111111,35.0,428.0,31.0
2575,3226.398611111111,35.0,428.0,31.0
2576,3226.398611111111,35.0,428.0,31.0
2577,3226.398611111111,35.0,428.0,31.0
2578,3226.398611111111,35.0,428.0,31.0
2579,3226.398611111111,35.0,428.0,31.0
2580,3226.398611111111,35.0,428.0,31.0
2581,3226.398611111111,35.0,428.0,31.0
2582,3226.398611111111,35.0,428.0,31.0
2583,3226.398611111111,35.0,428.0,31.0
2584,3226.398611111111,35.0,428.0,31.0
2585,3226.398611111111,35.0,428.0,31.0
2586,3226.398611111111,35.0,428.0,31.0
2587,3226.398611111111,35.0,428.0,31.0
2588,3226.398611111111,35.0,428.0,31.0
2589,3226.398611111111,35.0,428.0,31.0
2590,3226.398611111111,35.0,428.0,31.0
2591,3226.398611111111,35.0,428.0,31.0
2592,3226.398611111111,35.0,428.0,31.0
2593,3226.398611111111,35.0,428.0,31.0
2594,3226.398611111111,35.0,428.0,31.0
2595,3226.398611111111,35.0,428.0,31.0
2596,3226.398611111111,35.0,428.0,31.0
2597,3226.398611111111,35.0,428.0,31.0
2598,3226.398611111111,35.0,428.0,31.0
2599,3226.398611111111,35.0,428.0,31.0
2600,3226.398611111111,35.0,428.0,31.0
2601,3226.398611111111,35.0,428.0,31.0
2602,3226.398611111111,35.0,428.0,31.0
2603,3226.398611111111,35.0,428.0,31.0
2604,3226.398611111111,35.0,428.0,31.0
2605,3226.398611111111,35.0,428.0,31.0
2606,3226.398611111111,35.0,428.0,31.0
2607,3226.398611111111,35.0,428.0,31.0
2608,3226.398611111111,35.0,428.0,31.0
2609,3226.398611111111,35.0,428.0,31.0
2610,3226.398611111111,35.0,428.0,31.0
2611,3226.398611111111,35.0,428.0,31.0
2612,3226.398611111111,35.0,428.0,31.0
2613,3226.398611111111,35.0,428.0,31.0
2614,3226.398611111111,35.0,428.0,31.0
2615,3226.398611111111,35.0,428.0,31.0
2616,3226.398611111111,35.0,428.0,31.0
2617,3226.398611111111,35.0,428.0,31.0
2618,3226.398611111111,35.0,428.0,31.0
2619,3226.398611111111,35.0,428.0,31.0
2620,3226.398611111111,35.0,428.0,31.0
2621,3226.398611111111,35.0,428.0,31.0
2622,3226.398611111111,35.0,428.0,31.0
2623,3226.398611111111,35.0,428.0,31.0
2624,3226.398611111111,35.0,428.0,31.0
2625,3226.398611111111,35.0,428.0,31.0
2626,3226.398611111111,35.0,428.0,31.0
2627,3226.398611111111,35.0,428.0,31.0
2628,3226.398611111111,35.0,428.0,31.0
2629,3226.398611111111,35.0,428.0,31.0
2630,3226.398611111111,35.0,428.0,31.0
2631,3226.398611111111,35.0,428.0,31.0
2632,3226.398611111111,35.0,428.0,31.0
2633,3226.398611111111,35.0,428.0,31.0
2634,3226.398611111111,35.0,428.0,31.0
2635,3226.398611111111,35.0,428.0,31.0
2636,3226.398611111111,35.0,428.0,31.0
2637,3226.398611111111,35.0,428.0,31.0
2638,3226.398611111111,35.0,428.0,31.0
2639,3226.398611111111,35.0,428.0,31.0
2640,3226.398611111111,35.0,428.0,31.0
2641,3226.398611111111,35.0,428.0,31.0
2642,3226.398611111111,35.0,428.0,31.0
2643,3226.398611111111,35.0,428.0,31.0
2644,3226.398611111111,35.0,428.0,31.0
2645,3226.398611111111,35.0,428.0,31.0
2646,3226.398611111111,35.0,428.0,31.0
2647,3226.398611111111,35.0,428.0,31.0
2648,3226.398611111111,35.0,428.0,31.0
2649,3226.398611111111,35.0,428.0,31.0
2650,3226.398611111111,35.0,428.0,31.0
2651,3226.398611111111,35.0,428.0,31.0
2652,3226.398611111111,35.0,428.0,31.0
2653,3226.398611111111,35.0,428.0,31.0
2654,3226.398611111111,35.0,428.0,31.0
2655,3226.398611111111,35.0,428.0,31.0
2656,3226.398611111111,35.0,428.0,31.0
2657,3226.398611111111,35.0,428.0,31.0
2658,3226.398611111111,35.0,428.0,31.0
2659,3226.398611111111,35.0,428.0,31.0
2660,3226.398611111111,35.0,428.0,31.0
2661,3226.398611111111,35.0,428.0,31.0
2662,3226.398611111111,35.0,428.0,31.0
2663,3226.398611111111,35.0,428.0,31.0
2664,3226.398611111111,35.0,428.0,31.0
2665,3226.398611111111,35.0,428.0,31.0
2666,3226.398611111111,35.0,428.0,31.0
2667,3226.398611111111,35.0,428.0,31.0
2668,3226.398611111111,35.0,428.0,31.0
2669,3226.398611111111,35.0,428.0,31.0
2670,3226.398611111111,35.0,428.0,31.0
2671,3226.398611111111,35.0,428.0,31.0
2672,3226.398611111111,35.0,428.0,31.0
2673,3226.398611111111,35.0,428.0,31.0
2674,3226.398611111111,35.0,428.0,31.0
2675,3226.398611111111,35.0,428.0,31.0
2676,3226.398611111111,35.0,428.0,31.0
2677,3226.398611111111,35.0,428.0,31.0
2678,3226.398611111111,35.0,428.0,31.0
2679,3226.398611111111,35.0,428.0,31.0
2680,3226.398611111111,35.0,428.0,31.0
2681,3226.398611111111,35.0,428.0,31.0
2682,3226.398611111111,35.0,428.0,31.0
2683,3226.398611111111,35.0,428.0,31.0
2684,3226.398611111111,35.0,428.0,31.0
2685,3226.398611111111,35.0,428.0,31.0
2686,3226.398611111111,35.0,428.0,31.0
2687,3226.398611111111,35.0,428.0,31.0
2688,3226.398611111111,35.0,428.0,31.0
2689,3226.398611111111,35.0,428.0,31.0
2690,3226.398611111111,35.0,428.0,31.0
2691,3226.398611111111,35.0,428.0,31.0
2692,3226.398611111111,35.0,428.0,31.0
2693,3226.398611111111,35.0,428.0,31.0
2694,3226.398611111111,35.0,428.0,31.0
2695,3226.398611111111,35.0,428.0,31.0
2696,3226.398611111111,35.0,428.0,31.0
2697,3226.398611111111,35.0,428.0,31.0
2698,3226.398611111111,35.0,428.0,31.0
2699,3226.398611111111,35.0,428.0,31.0
2700,3226.398611111111,35.0,428.0,31.0
2701,3226.398611111111,35.0,428.0,31.0
2702,3226.398611111111,35.0,428.0,31.0
2703,3226.398611111111,35.0,428.0,31.0
2704,3226.398611111111,35.0,428.0,31.0
2705,3226.398611111111,35.0,428.0,31.0
2706,3226.398611111111,35.0,428.0,31.0
2707,3226.398611111111,35.0,428.0,31.0
2708,3226.398611111111,35.0,428.0,31.0
2709,3226.398611111111,35.0,428.0,31.0
2710,3226.398611111111,35.0,428.0,31.0
2711,3226.398611111111,35.0,428.0,31.0
2712,3226.398611111111,35.0,428.0,31.0
2713,3226.398611111111,35.0,428.0,31.0
2714,3226.398611111111,35.0,428.0,31.0
2715,3226.398611111111,35.0,428.0,31.0
2716,3226.398611111111,35.0,428.0,31.0
2717,3226.398611111111,35.0,428.0,31.0
2718,3226.398611111111,35.0,428.0,31.0
2719,3226.398611111111,35.0,428.0,31.0
2720,3226.398611111111,35.0,428.0,31.0
2721,3226.398611111111,35.0,428.0,31.0
2722,3226.398611111111,35.0,428.0,31.0
2723,3226.398611111111,35.0,428.0,31.0
2724,3226.398611111111,35.0,428.0,31.0
2725,3226.398611111111,35.0,428.0,31.0
2726,3226.398611111111,35.0,428.0,31.0
2727,3226.398611111111,35.0,428.0,31.0
2728,3226.398611111111,35.0,428.0,31.0
2729,3226.398611111111,35.0,428.0,31.0
2730,3226.398611111111,35.0,428.0,31.0
2731,3226.398611111111,35.0,428.0,31.0
2732,3226.398611111111,35.0,428.0,31.0
2733,3226.398611111111,35.0,428.0,31.0
2734,3226.398611111111,35.0,428.0,31.0
2735,3226.398611111111,35.0,428.0,31.0
2736,3226.398611111111,35.0,428.0,31.0
2737,3226.398611111111,35.0,428.0,31.0
2738,3226.398611111111,35.0,428.0,31.0
2739,3226.398611111111,35.0,428.0,31.0
2740,3226.398611111111,35.0,428.0,31.0
2741,3226.398611111111,35.0,428.0,31.0
2742,3226.398611111111,35.0,428.0,31.0
2743,3226.398611111111,35.0,428.0,31.0
2744,3226.398611111111,35.0,428.0,31.0
2745,3226.398611111111,35.0,428.0,31.0
2746,3226.398611111111,35.0,428.0,31.0
2747,3226.398611111111,35.0,428.0,31.0
2748,3226.398611111111,35.0,428.0,31.0
2749,3226.398611111111,35.0,428.0,31.0
2750,3226.398611111111,35.0,428.0,31.0
2751,3226.398611111111,35.0,428.0,31.0
2752,3226.398611111111,35.0,428.0,31.0
2753,3226.398611111111,35.0,428.0,31.0
2754,3226.398611111111,35.0,428.0,31.0
2755,3226.398611111111,35.0,428.0,31.0
2756,3226.398611111111,35.0,428.0,31.0
2757,3226.398611111111,35.0,428.0,31.0
2758,3226.398611111111,35.0,428.0,31.0
2759,3226.398611111111,35.0,428.0,31.0
2760,3226.398611111111,35.0,428.0,31.0
2761,3226.398611111111,35.0,428.0,31.0
2762,3226.398611111111,35.0,428.0,31.0
2763,3226.398611111111,35.0,428.0,31.0
2764,3226.398611111111,35.0,428.0,31.0
2765,3226.398611111111,35.0,428.0,31.0
2766,3226.398611111111,35.0,428.0,31.0
2767,3226.398611111111,35.0,428.0,31.0
2768,3226.398611111111,35.0,428.0,31.0
2769,3226.398611111111,35.0,428.0,31.0
2770,3226.398611111111,35.0,428.0,31.0
2771,3226.398611111111,35.0,428.0,31.0
2772,3226.398611111111,35.0,428.0,31.0
2773,3226.398611111111,35.0,428.0,31.0
2774,3226.398611111111,35.0,428.0,31.0
2775,3226.398611111111,35.0,428.0,31.0
2776,3226.398611111111,35.0,428.0,31.0
2777,3226.398611111111,35.0,428.0,31.0
2778,3226.398611111111,35.0,428.0,31.0
2779,3226.398611111111,35.0,428.0,31.0
2780,3226.398611111111,35.0,428.0,31.0
2781,3226.398611111111,35.0,428.0,31.0
2782,3226.398611111111,35.0,428.0,31.0
2783,3226.398611111111,35.0,428.0,31.0
2784,3226.398611111111,35.0,428.0,31.0
2785,3226.398611111111,35.0,428.0,31.0
2786,3226.398611111111,35.0,428.0,31.0
2787,3226.398611111111,35.0,428.0,31.0
2788,3226.398611111111,35.0,428.0,31.0
2789,3226.398611111111,35.0,428.0,31.0
2790,3226.398611111111,35.0,428.0,31.0
2791,3226.398611111111,35.0,428.0,31.0
2792,3226.398611111111,35.0,428.0,31.0
2793,3226.398611111111,35.0,428.0,31.0
2794,3226.398611111111,35.0,428.0,31.0
2795,3226.398611111111,35.0,428.0,31.0
2796,3226.398611111111,35.0,428.0,31.0
2797,3226.398611111111,35.0,428.0,31.0
2798,3226.398611111111,35.0,428.0,31.0
2799,3226.398611111111,35.0,428.0,31.0
2800,3226.398611111111,35.0,428.0,31.0
2801,3226.398611111111,35.0,428.0,31.0
2802,3226.398611111111,35.0,428.0,31.0
2803,3226.398611111111,35.0,428.0,31.0
2804,3226.398611111111,35.0,428.0,31.0
2805,3226.398611111111,35.0,428.0,31.0
2806,3226.398611111111,35.0,428.0,31.0
2807,3226.398611111111,35.0,428.0,31.0
2808,3226.398611111111,35.0,428.0,31.0
2809,3226.398611111111,35.0,428.0,31.0
2810,3226.398611111111,35.0,428.0,31.0
2811,3226.398611111111,35.0,428.0,31.0
2812,3226.398611111111,35.0,428.0,31.0
2813,3226.398611111111,35.0,428.0,31.0
2814,3226.398611111111,35.0,428.0,31.0
2815,3226.398611111111,35.0,428.0,31.0
2816,3226.398611111111,35.0,428.0,31.0
2817,3226.398611111111,35.0,428.0,31.0
2818,3226.398611111111,35.0,428.0,31.0
2819,3226.398611111111,35.0,428.0,31.0
2820,3226.398611111111,35.0,428.0,31.0
2821,3226.398611111111,35.0,428.0,31.0
2822,3226.398611111111,35.0,428.0,31.0
2823,3226.398611111111,35.0,428.0,31.0
2824,3226.398611111111,35.0,428.0,31.0
2825,3226.398611111111,35.0,428.0,31.0
2826,3226.398611111111,35.0,428.0,31.0
2827,3226.398611111111,35.0,428.0,31.0
2828,3226.398611111111,35.0,428.0,31.0
2829,3226.398611111111,35.0,428.0,31.0
2830,3226.398611111111,35.0,428.0,31.0
2831,3226.398611111111,35.0,428.0,31.0
2832,3226.398611111111,35.0,428.0,31.0
2833,3226.398611111111,35.0,428.0,31.0
2834,3226.398611111111,35.0,428.0,31.0
2835,3226.398611111111,35.0,428.0,31.0
2836,3226.398611111111,35.0,428.0,31.0
2837,3226.398611111111,35.0,428.0,31.0
2838,3226.398611111111,35.0,428.0,31.0
2839,3226.398611111111,35.0,428.0,31.0
2840,3226.398611111111,35.0,428.0,31.0
2841,3226.398611111111,35.0,428.0,31.0
2842,3226.398611111111,35.0,428.0,31.0
2843,3226.398611111111,35.0,428.0,31.0
2844,3226.398611111111,35.0,428.0,31.0
2845,3226.398611111111,35.0,428.0,31.0
2846,3226.398611111111,35.0,428.0,31.0
2847,3226.398611111111,35.0,428.0,31.0
2848,3226.398611111111,35.0,428.0,31.0
2849,3226.398611111111,35.0,428.0,31.0
2850,3226.398611111111,35.0,428.0,31.0
2851,3226.398611111111,35.0,428.0,31.0
2852,3226.398611111111,35.0,428.0,31.0
2853,3226.398611111111,35.0,428.0,31.0
2854,3226.398611111111,35.0,428.0,31.0
2855,3226.398611111111,35.0,428.0,31.0
2856,3226.398611111111,35.0,428.0,31.0
2857,3226.398611111111,35.0,428.0,31.0
2858,3226.398611111111,35.0,428.0,31.0
2859,3226.398611111111,35.0,428.0,31.0
2860,3226.398611111111,35.0,428.0,31.0
2861,3226.398611111111,35.0,428.0,31.0
2862,3226.398611111111,35.0,428.0,31.0
2863,3226.398611111111,35.0,428.0,31.0
2864,3226.398611111111,35.0,428.0,31.0
2865,3226.398611111111,35.0,428.0,31.0
2866,3226.398611111111,35.0,428.0,31.0
2867,3226.398611111111,35.0,428.0,31.0
2868,3226.398611111111,35.0,428.0,31.0
2869,3226.398611111111,35.0,428.0,31.0
2870,3226.398611111111,35.0,428.0,31.0
2871,3226.398611111111,35.0,428.0,31.0
2872,3226.398611111111,35.0,428.0,31.0
2873,3226.398611111111,35.0,428.0,31.0
2874,3226.398611111111,35.0,428.0,31.0
2875,3226.398611111111,35.0,428.0,31.0
2876,3226.398611111111,35.0,428.0,31.0
2877,3226.398611111111,35.0,428.0,31.0
2878,3226.398611111111,35.0,428.0,31.0
2879,3226.398611111111,35.0,428.0,31.0
2880,3226.398611111111,35.0,428.0,31.0
2881,3221.1397849462364,35.0,428.0,31.0
2882,3221.1397849462364,35.0,428.0,31.0
2883,3221.1397849462364,35.0,428.0,31.0
2884,3221.1397849462364,35.0,428.0,31.0
2885,3221.1397849462364,35.0,428.0,31.0
2886,3221.1397849462364,35.0,428.0,31.0
2887,3221.1397849462364,35.0,428.0,31.0
2888,3221.1397849462364,35.0,428.0,31.0
2889,3221.1397849462364,35.0,428.0,31.0
2890,3221.1397849462364,35.0,428.0,31.0
2891,3221.1397849462364,35.0,428.0,31.0
2892,3221.1397849462364,35.0,428.0,31.0
2893,3221.1397849462364,35.0,428.0,31.0
2894,3221.1397849462364,35.0,428.0,31.0
2895,3221.1397849462364,35.0,428.0,31.0
2896,3221.1397849462364,35.0,428.0,31.0
2897,3221.1397849462364,35.0,428.0,31.0
2898,3221.1397849462364,35.0,428.0,31.0
2899,3221.1397849462364,35.0,428.0,31.0
2900,3221.1397849462364,35.0,428.0,31.0
2901,3221.1397849462364,35.0,428.0,31.0
2902,3221.1397849462364,35.0,428.0,31.0
2903,3221.1397849462364,35.0,428.0,31.0
2904,3221.1397849462364,35.0,428.0,31.0
2905,3221.1397849462364,35.0,428.0,31.0
2906,3221.1397849462364,35.0,428.0,31.0
2907,3221.1397849462364,35.0,428.0,31.0
2908,3221.1397849462364,35.0,428.0,31.0
2909,3221.1397849462364,35.0,428.0,31.0
2910,3221.1397849462364,35.0,428.0,31.0
2911,3221.1397849462364,35.0,428.0,31.0
2912,3221.1397849462364,35.0,428.0,31.0
2913,3221.1397849462364,35.0,428.0,31.0
2914,3221.1397849462364,35.0,428.0,31.0
2915,3221.1397849462364,35.0,428.0,31.0
2916,3221.1397849462364,35.0,428.0,31.0
2917,3221.1397849462364,35.0,428.0,31.0
2918,3221.1397849462364,35.0,428.0,31.0
2919,3221.1397849462364,35.0,428.0,31.0
2920,3221.1397849462364,35.0,428.0,31.0
2921,3221.1397849462364,35.0,428.0,31.0
2922,3221.1397849462364,35.0,428.0,31.0
2923,3221.1397849462364,35.0,428.0,31.0
2924,3221.1397849462364,35.0,428.0,31.0
2925,3221.1397849462364,35.0,428.0,31.0
2926,3221.1397849462364,35.0,428.0,31.0
2927,3221.1397849462364,35.0,428.0,31.0
2928,3221.1397849462364,35.0,428.0,31.0
2929,3221.1397849462364,35.0,428.0,31.0
2930,3221.1397849462364,35.0,428.0,31.0
2931,3221.1397849462364,35.0,428.0,31.0
2932,3221.1397849462364,35.0,428.0,31.0
2933,3221.1397849462364,35.0,428.0,31.0
2934,3221.1397849462364,35.0,428.0,31.0
2935,3221.1397849462364,35.0,428.0,31.0
2936,3221.1397849462364,35.0,428.0,31.0
2937,3221.1397849462364,35.0,428.0,31.0
2938,3221.1397849462364,35.0,428.0,31.0
2939,3221.1397849462364,35.0,428.0,31.0
2940,3221.1397849462364,35.0,428.0,31.0
2941,3221.1397849462364,35.0,428.0,31.0
2942,3221.1397849462364,35.0,428.0,31.0
2943,3221.1397849462364,35.0,428.0,31.0
2944,3221.1397849462364,35.0,428.0,31.0
2945,3221.1397849462364,35.0,428.0,31.0
2946,3221.1397849462364,35.0,428.0,31.0
2947,3221.1397849462364,35.0,428.0,31.0
2948,3221.1397849462364,35.0,428.0,31.0
2949,3221.1397849462364,35.0,428.0,31.0
2950,3221.1397849462364,35.0,428.0,31.0
2951,3221.1397849462364,35.0,428.0,31.0
2952,3221.1397849462364,35.0,428.0,31.0
2953,3221.1397849462364,35.0,428.0,31.0
2954,3221.1397849462364,35.0,428.0,31.0
2955,3221.1397849462364,35.0,428.0,31.0
2956,3221.1397849462364,35.0,428.0,31.0
2957,3221.1397849462364,35.0,428.0,31.0
2958,3221.1397849462364,35.0,428.0,31.0
2959,3221.1397849462364,35.0,428.0,31.0
2960,3221.1397849462364,35.0,428.0,31.0
2961,3221.1397849462364,35.0,428.0,31.0
2962,3221.1397849462364,35.0,428.0,31.0
2963,3221.1397849462364,35.0,428.0,31.0
2964,3221.1397849462364,35.0,428.0,31.0
2965,3221.1397849462364,35.0,428.0,31.0
2966,3221.1397849462364,35.0,428.0,31.0
2967,3221.1397849462364,35.0,428.0,31.0
2968,3221.1397849462364,35.0,428.0,31.0
2969,3221.1397849462364,35.0,428.0,31.0
2970,3221.1397849462364,35.0,428.0,31.0
2971,3221.1397849462364,35.0,428.0,31.0
2972,3221.1397849462364,35.0,428.0,31.0
2973,3221.1397849462364,35.0,428.0,31.0
2974,3221.1397849462364,35.0,428.0,31.0
2975,3221.1397849462364,35.0,428.0,31.0
2976,3221.1397849462364,35.0,428.0,31.0
2977,3221.1397849462364,35.0,428.0,31.0
2978,3221.1397849462364,35.0,428.0,31.0
2979,3221.1397849462364,35.0,428.0,31.0
2980,3221.1397849462364,35.0,428.0,31.0
2981,3221.1397849462364,35.0,428.0,31.0
2982,3221.1397849462364,35.0,428.0,31.0
2983,3221.1397849462364,35.0,428.0,31.0
2984,3221.1397849462364,35.0,428.0,31.0
2985,3221.1397849462364,35.0,428.0,31.0
2986,3221.1397849462364,35.0,428.0,31.0
2987,3221.1397849462364,35.0,428.0,31.0
2988,3221.1397849462364,35.0,428.0,31.0
2989,3221.1397849462364,35.0,428.0,31.0
2990,3221.1397849462364,35.0,428.0,31.0
2991,3221.1397849462364,35.0,428.0,31.0
2992,3221.1397849462364,35.0,428.0,31.0
2993,3221.1397849462364,35.0,428.0,31.0
2994,3221.1397849462364,35.0,428.0,31.0
2995,3221.1397849462364,35.0,428.0,31.0
2996,3221.1397849462364,35.0,428.0,31.0
2997,3221.1397849462364,35.0,428.0,31.0
2998,3221.1397849462364,35.0,428.0,31.0
2999,3221.1397849462364,35.0,428.0,31.0
3000,3221.1397849462364,35.0,428.0,31.0
3001,3221.1397849462364,35.0,428.0,31.0
3002,3221.1397849462364,35.0,428.0,31.0
3003,3221.1397849462364,35.0,428.0,31.0
3004,3221.1397849462364,35.0,428.0,31.0
3005,3221.1397849462364,35.0,428.0,31.0
3006,3221.1397849462364,35.0,428.0,31.0
3007,3221.1397849462364,35.0,428.0,31.0
3008,3221.1397849462364,35.0,428.0,31.0
3009,3221.1397849462364,35.0,428.0,31.0
3010,3221.1397849462364,35.0,428.0,31.0
3011,3221.1397849462364,35.0,428.0,31.0
3012,3221.1397849462364,35.0,428.0,31.0
3013,3221.1397849462364,35.0,428.0,31.0
3014,3221.1397849462364,35.0,428.0,31.0
3015,3221.1397849462364,35.0,428.0,31.0
3016,3221.1397849462364,35.0,428.0,31.0
3017,3221.1397849462364,35.0,428.0,31.0
3018,3221.1397849462364,35.0,428.0,31.0
3019,3221.1397849462364,35.0,428.0,31.0
3020,3221.1397849462364,35.0,428.0,31.0
3021,3221.1397849462364,35.0,428.0,31.0
3022,3221.1397849462364,35.0,428.0,31.0
3023,3221.1397849462364,35.0,428.0,31.0
3024,3221.1397849462364,35.0,428.0,31.0
3025,3221.1397849462364,35.0,428.0,31.0
3026,3221.1397849462364,35.0,428.0,31.0
3027,3221.1397849462364,35.0,428.0,31.0
3028,3221.1397849462364,35.0,428.0,31.0
3029,3221.1397849462364,35.0,428.0,31.0
3030,3221.1397849462364,35.0,428.0,31.0
3031,3221.1397849462364,35.0,428.0,31.0
3032,3221.1397849462364,35.0,428.0,31.0
3033,3221.1397849462364,35.0,428.0,31.0
3034,3221.1397849462364,35.0,428.0,31.0
3035,3221.1397849462364,35.0,428.0,31.0
3036,3221.1397849462364,35.0,428.0,31.0
3037,3221.1397849462364,35.0,428.0,31.0
3038,3221.1397849462364,35.0,428.0,31.0
3039,3221.1397849462364,35.0,428.0,31.0
3040,3221.1397849462364,35.0,428.0,31.0
3041,3221.1397849462364,35.0,428.0,31.0
3042,3221.1397849462364,35.0,428.0,31.0
3043,3221.1397849462364,35.0,428.0,31.0
3044,3221.1397849462364,35.0,428.0,31.0
3045,3221.1397849462364,35.0,428.0,31.0
3046,3221.1397849462364,35.0,428.0,31.0
3047,3221.1397849462364,35.0,428.0,31.0
3048,3221.1397849462364,35.0,428.0,31.0
3049,3221.1397849462364,35.0,428.0,31.0
3050,3221.1397849462364,35.0,428.0,31.0
3051,3221.1397849462364,35.0,428.0,31.0
3052,3221.1397849462364,35.0,428.0,31.0
3053,3221.1397849462364,35.0,428.0,31.0
3054,3221.1397849462364,35.0,428.0,31.0
3055,3221.1397849462364,35.0,428.0,31.0
3056,3221.1397849462364,35.0,428.0,31.0
3057,3221.1397849462364,35.0,428.0,31.0
3058,3221.1397849462364,35.0,428.0,31.0
3059,3221.1397849462364,35.0,428.0,31.0
3060,3221.1397849462364,35.0,428.0,31.0
3061,3221.1397849462364,35.0,428.0,31.0
3062,3221.1397849462364,35.0,428.0,31.0
3063,3221.1397849462364,35.0,428.0,31.0
3064,3221.1397849462364,35.0,428.0,31.0
3065,3221.1397849462364,35.0,428.0,31.0
3066,3221.1397849462364,35.0,428.0,31.0
3067,3221.1397849462364,35.0,428.0,31.0
3068,3221.1397849462364,35.0,428.0,31.0
3069,3221.1397849462364,35.0,428.0,31.0
3070,3221.1397849462364,35.0,428.0,31.0
3071,3221.1397849462364,35.0,428.0,31.0
3072,3221.1397849462364,35.0,428.0,31.0
3073,3221.1397849462364,35.0,428.0,31.0
3074,3221.1397849462364,35.0,428.0,31.0
3075,3221.1397849462364,35.0,428.0,31.0
3076,3221.1397849462364,35.0,428.0,31.0
3077,3221.1397849462364,35.0,428.0,31.0
3078,3221.1397849462364,35.0,428.0,31.0
3079,3221.1397849462364,35.0,428.0,31.0
3080,3221.1397849462364,35.0,428.0,31.0
3081,3221.1397849462364,35.0,428.0,31.0
3082,3221.1397849462364,35.0,428.0,31.0
3083,3221.1397849462364,35.0,428.0,31.0
3084,3221.1397849462364,35.0,428.0,31.0
3085,3221.1397849462364,35.0,428.0,31.0
3086,3221.1397849462364,35.0,428.0,31.0
3087,3221.1397849462364,35.0,428.0,31.0
3088,3221.1397849462364,35.0,428.0,31.0
3089,3221.1397849462364,35.0,428.0,31.0
3090,3221.1397849462364,35.0,428.0,31.0
3091,3221.1397849462364,35.0,428.0,31.0
3092,3221.1397849462364,35.0,428.0,31.0
3093,3221.1397849462364,35.0,428.0,31.0
3094,3221.1397849462364,35.0,428.0,31.0
3095,3221.1397849462364,35.0,428.0,31.0
3096,3221.1397849462364,35.0,428.0,31.0
3097,3221.1397849462364,35.0,428.0,31.0
3098,3221.1397849462364,35.0,428.0,31.0
3099,3221.1397849462364,35.0,428.0,31.0
3100,3221.1397849462364,35.0,428.0,31.0
3101,3221.1397849462364,35.0,428.0,31.0
3102,3221.1397849462364,35.0,428.0,31.0
3103,3221.1397849462364,35.0,428.0,31.0
3104,3221.1397849462364,35.0,428.0,31.0
3105,3221.1397849462364,35.0,428.0,31.0
3106,3221.1397849462364,35.0,428.0,31.0
3107,3221.1397849462364,35.0,428.0,31.0
3108,3221.1397849462364,35.0,428.0,31.0
